2023-11-26 17:55:44.100846
77.923,68.748,146.310,66.156,151.195,191.084,23.263,28.129,46.776,31.146,495.957,212.866,1433.506,596.168,184.715,131.295,670.029,1570.437,31.000
77.923,68.748,148.198,67.027,151.951,194.484,23.263,28.129,46.776,31.146,495.957,212.866,1443.928,596.168,186.280,131.295,668.313,1571.573,31.000
98.033,81.516,195.395,79.214,185.214,238.005,23.804,28.631,48.792,31.944,504.313,215.643,1469.402,605.419,187.846,132.936,676.893,1586.345,31.333
99.708,77.587,166.133,73.991,162.534,219.644,23.263,27.627,46.373,31.146,489.989,211.015,1404.558,585.889,182.367,129.654,657.161,1554.528,31.333
111.439,91.337,233.153,88.789,205.625,269.965,23.804,28.631,48.389,31.944,501.329,214.717,1499.508,610.558,190.194,133.757,676.893,1581.800,31.333
115.628,97.229,245.424,94.882,214.697,291.046,23.804,29.134,48.792,32.344,500.732,214.717,1509.929,611.586,190.976,134.577,676.035,1581.800,31.667
103.060,84.462,209.554,81.825,192.017,246.845,23.263,28.129,47.582,31.545,497.151,212.866,1472.876,606.447,187.846,132.936,672.603,1571.573,31.333
104.736,85.444,203.891,81.825,187.482,248.885,23.263,28.129,47.179,31.545,495.957,212.866,1463.612,601.307,187.063,132.116,668.313,1568.164,31.000
102.222,83.480,202.003,80.955,185.970,243.445,23.263,28.129,46.776,31.545,495.361,212.866,1453.191,600.279,187.063,132.116,667.456,1567.027,31.333
106.411,87.408,218.993,85.307,196.553,257.725,23.804,28.631,47.582,31.545,497.151,213.792,1464.770,604.391,187.846,132.936,670.887,1571.573,31.333
108.925,88.390,218.993,85.307,195.797,260.445,23.804,28.631,47.582,31.545,497.748,213.792,1471.718,604.391,187.846,132.936,670.887,1573.846,31.333
108.087,87.408,218.993,85.307,196.553,259.765,23.804,28.631,47.986,31.944,497.748,213.792,1480.981,606.447,188.628,132.936,672.603,1573.846,31.000
109.763,89.373,221.825,87.048,198.821,264.525,23.804,28.631,48.389,31.944,497.748,213.792,1494.876,608.502,189.411,133.757,672.603,1579.527,32.000
108.925,89.373,220.881,86.177,198.065,263.845,23.804,28.631,48.792,31.944,497.748,213.792,1496.034,609.530,189.411,133.757,673.461,1577.255,31.667
107.249,87.408,217.106,85.307,196.553,260.445,23.804,28.631,48.792,31.944,497.748,213.792,1492.560,609.530,189.411,133.757,673.461,1574.982,31.667
106.411,87.408,215.218,85.307,195.041,259.085,23.804,28.631,48.389,31.944,495.957,213.792,1485.613,607.474,188.628,132.936,670.029,1571.573,31.667
