0.84|0.98|0.94|0.87|0.76|0.68|0.00|0.50|3.23|0.40|0.60|0.00|8.11|39.06|1.57|1.64|2.57|9.09|32.67
0.84|0.98|0.94|0.87|0.76|0.68|0.54|0.00|1.61|0.40|0.60|0.00|6.95|40.09|2.35|2.46|2.57|9.09|32.33
glucose_concentration:5.3
