0.84|0.98|0.94|0.87|0.76|0.68|0.54|0.50|3.63|0.80|0.60|0.00|6.95|33.92|2.35|1.64|1.72|7.95|31.67
0.84|0.98|0.94|0.87|0.76|0.68|0.00|0.00|4.44|0.80|1.19|0.93|6.95|33.92|2.35|1.64|1.72|7.95|31.67
glucose_concentration:6.1
