113.95|136.51|111.38|80.95|81.65|61.20|506.92|604.27|342.75|373.75|13600.93|6211.06|347.38|764.74|560.41|887.88|11327.87|31691.68|33.33
113.95|135.53|110.44|80.95|80.89|60.52|504.75|602.76|341.14|372.55|13511.41|6205.51|343.90|759.60|554.93|876.39|11134.84|31296.23|33.67
glucose_concentration:4.5
