2023-12-31 17:09:31.149560
90.888,112.014,179.442,115.798,2025.607,928.281,5302.121,2281.884,661.373,461.174,2125.048,5252.212,33.333
90.347,111.512,178.636,115.399,2020.833,930.132,5281.278,2274.689,660.590,459.533,2107.890,5226.077,32.667
90.347,111.512,178.233,115.399,2019.042,930.132,5268.541,2265.438,659.025,459.533,2102.742,5216.986,33.667
89.806,111.009,178.233,115.000,2019.042,928.281,5245.382,2268.521,658.242,457.891,2098.453,5202.213,33.000
89.806,111.009,177.426,115.000,2014.864,929.206,5238.435,2263.382,657.460,457.071,2095.021,5202.213,33.667
89.806,111.009,176.620,114.600,2016.058,930.132,5229.171,2258.243,656.677,457.071,2095.021,5216.986,33.333
89.806,111.009,177.023,115.000,2014.267,930.132,5230.330,2258.243,656.677,457.071,2089.874,5205.622,33.667
89.806,111.009,177.023,114.600,2017.848,930.132,5221.066,2260.299,656.677,456.250,2096.737,5204.486,32.667
89.806,111.009,176.620,114.600,2019.042,931.057,5216.435,2257.215,656.677,457.071,2089.016,5197.668,33.667
89.806,111.009,176.216,114.600,2017.252,931.983,5207.171,2253.104,656.677,456.250,2087.300,5194.259,33.333
90.347,111.009,176.216,115.000,2017.848,933.834,5212.960,2248.992,656.677,456.250,2086.442,5204.486,33.667
89.806,111.009,176.216,114.600,2014.267,931.057,5197.908,2251.048,655.894,455.430,2089.016,5203.350,33.333
89.265,110.507,175.813,113.802,2011.880,929.206,5174.750,2250.020,653.546,453.788,2082.152,5186.304,34.000
89.265,110.005,174.200,113.402,2002.331,927.355,5152.749,2239.741,651.981,452.968,2070.142,5162.441,33.667
89.806,111.009,175.813,114.600,2013.074,931.983,5195.592,2247.964,655.111,455.430,2077.863,5185.168,33.333
90.347,111.512,176.620,114.600,2020.236,934.759,5192.118,2252.076,655.894,455.430,2084.726,5194.259,33.667
89.806,111.009,175.410,114.201,2016.655,934.759,5195.592,2248.992,655.894,455.430,2074.431,5185.168,33.333
89.806,111.009,175.410,113.802,2016.655,932.908,5178.223,2246.936,653.546,454.609,2078.721,5172.668,33.667
89.265,110.507,174.200,113.802,2008.896,931.057,5166.644,2239.741,651.981,452.968,2067.568,5170.396,33.000
89.806,110.507,174.603,113.802,2011.283,931.983,5177.065,2241.797,652.763,453.788,2072.715,5174.941,34.000
89.806,110.507,175.007,113.802,2013.671,932.908,5190.960,2243.853,653.546,454.609,2076.147,5184.032,33.000
89.806,111.009,175.410,114.201,2015.461,933.834,5197.908,2247.964,654.329,455.430,2079.579,5188.577,33.667
89.806,111.009,175.410,114.201,2016.058,933.834,5193.276,2244.880,654.329,454.609,2078.721,5187.440,33.333
89.806,111.009,175.410,114.201,2016.058,933.834,5194.434,2244.880,654.329,454.609,2079.579,5187.440,34.000
89.265,110.005,174.603,113.402,2010.687,929.206,5144.644,2236.657,650.415,452.147,2072.715,5156.759,33.000
88.724,110.005,173.797,113.402,2002.928,929.206,5145.801,2231.518,650.415,452.147,2061.563,5151.078,34.333
89.265,110.005,173.797,113.402,2004.122,930.132,5158.539,2230.490,651.198,452.147,2065.852,5159.032,33.667
89.265,110.005,174.200,113.402,2004.122,929.206,5159.696,2235.630,651.198,452.147,2063.278,5152.214,34.000
88.724,109.502,173.394,113.003,1999.944,927.355,5134.222,2230.490,649.633,451.327,2058.131,5134.032,33.667
89.265,110.005,174.200,113.402,2003.525,930.132,5149.275,2233.574,651.198,452.147,2058.989,5141.987,34.333
