2023-12-31 09:03:38.955883
95.757,118.544,198.798,119.392,2007.106,914.398,3894.089,1857.371,553.362,382.397,1783.599,4490.858,30.667
95.757,118.544,198.798,119.791,2008.299,918.100,3891.773,1855.316,552.579,381.576,1771.588,4478.358,32.000
96.298,118.544,198.798,119.791,2009.493,920.877,3897.562,1854.288,554.144,382.397,1769.872,4481.767,31.333
95.757,118.544,198.798,119.791,2008.896,920.877,3907.984,1855.316,554.927,383.217,1769.014,4482.903,32.000
95.757,118.544,198.395,119.392,2005.912,919.951,3892.931,1852.232,554.144,382.397,1765.583,4473.813,32.000
95.757,118.544,198.395,119.791,2011.283,923.653,3923.037,1858.399,556.493,384.038,1769.014,4488.585,31.333
95.216,118.041,197.588,119.392,2005.315,919.951,3884.825,1851.204,552.579,381.576,1763.009,4465.858,32.000
95.757,118.544,197.588,119.392,2008.896,921.802,3883.667,1850.176,553.362,382.397,1763.867,4472.676,31.667
95.757,118.041,197.185,118.993,2007.106,921.802,3865.141,1845.037,551.014,380.756,1759.577,4463.585,32.000
95.216,118.041,196.378,118.993,2001.137,920.877,3862.825,1836.814,551.796,380.756,1753.572,4459.040,31.667
95.216,117.539,195.572,118.593,1995.169,919.026,3847.772,1832.702,549.448,379.114,1748.425,4446.540,32.333
94.675,117.037,194.765,118.194,1988.604,916.249,3829.245,1828.591,547.883,378.294,1742.419,4434.040,31.667
94.134,116.032,193.959,117.795,1983.233,914.398,3813.034,1825.507,547.100,376.653,1739.845,4421.541,32.333
93.593,116.032,193.556,117.395,1980.249,913.473,3818.824,1827.563,547.100,376.653,1737.272,4421.541,31.667
93.593,115.530,193.959,117.395,1985.023,909.771,3806.087,1825.507,545.535,375.832,1738.988,4409.041,32.667
92.511,114.023,193.556,117.395,1967.119,906.994,3873.246,1853.260,552.579,380.756,1738.130,4428.358,32.000
93.052,115.028,195.572,118.194,1984.427,912.547,3901.036,1863.539,554.927,382.397,1750.140,4447.676,32.333
93.052,115.530,195.975,118.194,1984.427,914.398,3935.774,1877.929,558.841,384.859,1757.862,4465.858,32.000
95.216,117.539,197.185,119.392,1999.347,922.728,3929.984,1868.678,558.058,384.859,1757.004,4473.813,32.667
94.675,117.037,195.572,118.593,1990.395,919.026,3888.299,1850.176,553.362,381.576,1747.567,4451.085,31.667
94.134,116.535,195.572,118.593,1987.411,918.100,3889.457,1851.204,553.362,380.756,1746.709,4448.813,33.000
93.593,116.032,195.169,118.194,1983.233,915.324,3872.088,1846.065,551.796,379.935,1741.561,4437.449,32.333
93.593,116.032,193.959,117.795,1977.861,914.398,3858.193,1837.842,551.014,379.114,1738.988,4430.631,33.000
