2024-01-29 12:15:05.043986
210.450,249.143,324.206,176.492,2808.635,1250.356,5509.389,2336.361,709.117,506.306,2507.677,6102.203,33.667
202.876,240.101,311.302,171.301,2753.728,1229.995,5210.645,2243.853,685.636,488.253,2401.296,5915.841,33.000
206.122,243.115,312.512,172.100,2774.616,1239.250,5187.486,2246.936,684.071,486.612,2396.148,5901.069,33.667
205.040,241.608,314.125,171.301,2791.924,1236.474,5124.958,2250.020,680.158,484.150,2404.727,5879.478,33.000
202.876,240.101,308.883,170.104,2763.277,1230.921,5043.904,2220.211,674.679,480.047,2374.700,5845.388,34.667
202.876,240.101,306.463,169.704,2756.115,1232.772,5052.010,2210.960,675.461,480.047,2369.553,5856.751,33.000
200.712,237.590,304.850,168.107,2735.823,1223.517,4908.427,2172.929,660.590,471.021,2333.521,5764.707,34.667
207.204,245.627,314.528,170.902,2766.857,1238.325,4910.743,2159.567,659.808,471.021,2345.531,5793.116,34.000
202.335,240.101,307.673,168.906,2733.436,1226.293,4877.164,2146.204,657.460,469.380,2324.083,5769.252,34.000
195.302,231.060,301.624,165.312,2756.115,1222.591,4819.268,2160.595,652.763,465.277,2332.663,5709.025,34.333
172.039,203.935,268.559,154.930,2563.342,1155.955,4529.787,2077.337,629.283,447.224,2181.670,5452.210,33.667
182.859,217.498,285.495,158.923,2639.138,1175.391,4608.526,2126.675,635.544,451.327,2227.139,5486.301,34.333
190.433,226.539,291.543,162.517,2666.592,1199.454,4665.264,2129.758,641.023,456.250,2245.156,5564.709,33.333
181.236,218.000,291.140,155.329,2512.015,1120.786,3968.196,1940.629,579.191,411.118,2028.104,5039.715,34.333
165.005,197.406,264.526,151.736,2371.166,1105.978,4390.837,1909.793,617.542,438.197,1986.924,5348.802,34.000
204.499,242.613,297.592,173.298,2594.376,1248.505,5646.023,2114.340,718.509,511.230,2218.560,6165.838,34.667
184.482,221.014,288.317,159.322,2532.904,1154.104,4409.363,2058.835,619.108,440.659,2137.059,5371.529,34.000
193.138,232.065,307.270,163.315,2606.910,1174.465,4573.788,2123.591,633.196,448.865,2189.391,5424.938,34.667
187.728,224.530,298.398,161.319,2580.053,1165.210,4517.050,2100.978,627.717,445.582,2175.665,5405.620,34.000
201.794,241.106,316.141,164.513,2713.740,1205.007,4227.570,2018.748,601.106,429.171,2170.517,5348.802,34.667
178.531,213.982,282.269,155.329,2507.241,1142.072,4048.092,1958.103,587.800,418.503,2048.694,5168.123,34.000
172.580,205.945,295.172,160.121,2638.541,1151.327,5218.750,2418.592,684.854,486.612,2538.562,5855.615,34.667
176.367,210.968,280.656,154.930,2480.384,1123.562,4153.463,2000.246,597.192,423.426,2068.426,5171.532,34.000
162.300,193.889,261.300,148.541,2409.362,1093.021,4099.041,1994.079,592.496,420.144,2046.978,5112.441,34.667
181.777,215.488,292.350,164.913,2657.639,1195.752,5943.609,2456.623,739.642,524.359,2555.720,6198.792,34.000
168.793,201.926,270.575,151.736,2451.140,1111.531,4193.990,2008.469,600.323,426.709,2072.715,5190.850,34.667
181.236,216.995,285.495,157.326,2497.692,1138.370,4405.890,2050.612,618.325,439.018,2120.758,5315.848,34.000
165.546,197.406,268.559,153.333,2460.689,1121.711,4578.420,2083.504,633.196,448.865,2148.211,5418.120,34.667
154.185,184.346,260.090,148.940,2419.508,1091.170,4482.313,2098.922,623.804,442.300,2149.927,5318.121,34.667
155.808,185.350,258.881,149.340,2426.073,1098.574,4486.944,2088.643,622.238,441.480,2138.774,5320.394,35.000
153.644,183.341,254.848,148.142,2411.153,1093.946,4357.257,2046.500,609.715,432.453,2090.731,5220.395,34.667
150.939,180.327,256.058,146.944,2389.667,1079.138,4242.623,2029.027,597.975,423.426,2058.131,5114.714,34.667
177.449,212.475,277.027,158.124,2497.095,1142.072,4467.259,2084.532,616.760,437.377,2129.337,5279.485,34.667
144.988,173.295,247.993,144.149,2292.385,1045.820,4242.623,2030.054,597.975,422.606,2006.656,5023.806,34.333
185.564,221.516,303.641,165.312,2521.564,1147.625,4784.530,2193.487,645.719,457.071,2233.145,5488.574,34.667
201.253,238.594,318.157,170.902,2664.204,1215.187,4835.479,2167.790,650.415,461.994,2240.008,5585.164,34.333
195.843,234.074,320.980,169.305,2620.637,1184.646,4793.793,2176.013,646.502,457.891,2209.123,5464.710,34.667
193.138,230.055,315.335,167.708,2606.313,1181.869,4788.003,2169.845,644.937,457.071,2202.260,5464.710,34.333
186.646,222.521,309.286,165.312,2558.567,1157.806,4806.530,2181.152,646.502,457.891,2200.544,5444.256,34.667
205.581,244.120,327.835,174.496,2647.493,1228.144,4973.271,2216.100,662.156,470.200,2265.745,5668.117,34.000
194.761,232.567,323.803,170.104,2618.249,1182.795,4869.058,2221.239,654.329,463.636,2250.303,5534.027,34.667
196.925,235.581,324.609,170.503,2586.021,1180.018,4810.004,2189.375,648.850,458.712,2203.976,5480.619,34.333
199.089,238.594,328.641,171.301,2568.713,1175.391,4975.587,2233.574,661.373,466.918,2221.134,5512.437,35.000
196.925,236.083,328.238,170.104,2572.891,1165.210,4916.533,2236.657,657.460,464.456,2223.708,5474.938,34.000
197.466,236.585,326.222,170.104,2561.552,1167.061,4876.006,2219.184,654.329,462.815,2206.550,5466.983,34.667
194.220,232.567,322.190,169.305,2571.101,1167.986,4857.479,2219.184,654.329,461.994,2208.265,5463.574,34.000
195.843,234.074,323.803,169.305,2592.586,1172.614,4759.056,2199.654,644.937,456.250,2197.970,5415.847,35.333
195.843,234.576,322.190,168.906,2575.875,1172.614,4704.633,2176.013,641.806,453.788,2171.375,5389.711,34.000
195.302,233.571,318.964,168.107,2591.989,1177.241,4680.317,2172.929,639.458,452.968,2177.381,5396.529,35.000
191.515,229.051,314.528,166.510,2557.970,1162.433,4617.789,2151.344,633.979,448.865,2160.222,5364.711,34.000
187.187,223.525,312.109,164.913,2557.374,1152.253,4637.474,2161.623,634.762,449.685,2167.944,5360.166,35.000
190.974,228.046,312.109,166.510,2565.132,1166.135,4632.842,2156.483,634.762,449.685,2167.086,5372.666,34.667
188.810,225.535,306.866,165.711,2557.970,1167.061,4562.209,2128.730,628.500,445.582,2143.922,5343.121,35.000
188.269,224.530,305.657,164.913,2563.342,1167.061,4557.577,2134.898,628.500,445.582,2147.354,5340.848,34.667
186.105,222.018,303.237,164.114,2547.824,1156.880,4612.000,2146.204,633.979,448.865,2149.069,5348.802,35.000
190.433,227.041,302.431,166.111,2551.406,1174.465,4819.268,2157.511,652.763,461.174,2164.512,5506.755,35.000
