1069.14|173.83|27.37|17.41|11.34|7.48|9.20|6.03|11.69|6.39|2.39|2.78|6.95|38.03|2.35|2.46|2.57|9.09|31.00
1189.80|192.49|27.37|19.15|11.34|8.84|10.82|7.03|11.69|8.39|2.39|3.70|6.95|38.03|3.13|2.46|2.57|9.09|30.67
glucose_concentration:4.7
