800.18|3341.16|9999.13|3976.35|8917.47|12719.65|881.29|1014.15|2153.71|862.10|98.48|99.95|41058.72|17106.94|4772.06|2635.75|2699.85|1670.44|32.33
790.96|3289.11|9841.49|3948.49|8761.74|12608.81|876.42|1009.13|2121.85|852.12|97.28|99.03|40192.60|16899.30|4723.53|2607.03|2655.24|1645.44|32.33
glucose_concentration:6.0
