13352.234,2965.271,638.808,398.111,807.832,481.548
13370.279,2968.367,640.327,398.921,807.832,482.681
13310.505,2960.113,638.048,398.111,804.376,481.548
13052.234,2903.366,628.933,391.624,783.640,472.484
12901.107,2896.144,625.135,388.381,779.320,466.819
12896.596,2884.794,625.895,388.381,775.864,466.819
12765.770,2870.350,621.338,385.138,770.680,463.419
12343.965,2851.778,606.146,374.597,766.360,447.557
12539.078,2831.143,612.982,379.462,756.856,455.488
12568.401,2836.302,614.501,381.083,760.312,456.621
12550.355,2832.175,614.501,380.273,759.448,456.621
12574.040,2834.238,615.261,381.894,761.176,457.754
12549.229,2830.111,615.261,381.083,760.312,457.754
12461.259,2815.667,612.982,379.462,755.128,454.355
12524.416,2828.048,616.020,381.083,761.176,456.621
12479.304,2821.857,614.501,380.273,758.584,455.488
12435.318,2814.635,612.982,379.462,755.992,454.355
12505.243,2822.889,615.261,381.894,761.176,457.754
12487.198,2823.921,615.261,381.083,762.040,456.621
12399.229,2805.349,612.223,379.462,755.128,453.222
12484.942,2818.762,616.020,381.083,761.176,456.621
12434.190,2813.603,612.982,380.273,758.584,455.488
12364.266,2801.222,611.463,378.651,754.264,452.089
12429.680,2810.508,614.501,380.273,759.448,455.488
12391.334,2803.285,612.982,379.462,756.856,454.355
12374.416,2796.063,612.982,379.462,754.264,454.355
12350.732,2797.095,612.223,378.651,755.992,453.222
12279.680,2784.714,609.944,377.029,750.808,450.956
12234.567,2780.587,609.184,377.029,749.944,449.823
12198.477,2771.301,607.665,375.408,746.488,448.690
12183.815,2770.269,606.905,375.408,746.488,448.690
11934.567,2750.666,598.550,368.921,739.576,438.492
12074.417,2754.793,603.108,372.164,740.440,444.157
12209.755,2769.237,606.905,375.408,746.488,448.690
12196.221,2767.174,606.905,375.408,746.488,447.557
12218.777,2763.047,606.905,375.408,745.624,448.690
12160.131,2758.920,603.867,372.975,743.896,445.290
12329.304,2781.618,609.944,377.029,754.264,450.956
12290.958,2768.206,608.425,376.219,750.808,449.823
12401.484,2783.682,612.982,379.462,757.720,454.355
12295.469,2774.396,609.184,377.029,753.400,450.956
12322.537,2780.587,611.463,377.840,754.264,452.089
12307.875,2778.523,610.703,377.840,752.536,450.956
12430.808,2795.031,614.501,380.273,760.312,455.488
12433.062,2792.968,613.742,379.462,761.176,454.355
12483.814,2800.190,615.261,381.083,764.632,456.621
12460.131,2796.063,613.742,380.273,762.904,455.488
12427.424,2790.904,613.742,379.462,761.176,454.355
12428.552,2786.777,612.982,379.462,760.312,454.355
12404.867,2781.618,612.223,378.651,759.448,453.222
