12586.446,2808.444,620.578,383.516,768.088,457.754
12605.619,2814.635,621.338,383.516,769.816,458.887
12640.581,2816.698,621.338,384.327,769.816,458.887
12765.770,2836.302,624.376,386.759,776.728,462.286
12805.243,2841.460,625.895,387.570,779.320,463.419
12866.145,2850.746,627.414,388.381,782.776,465.685
12884.190,2854.873,626.655,389.192,782.776,466.819
12887.573,2855.905,627.414,389.192,782.776,466.819
12815.394,2850.746,625.135,387.570,781.048,464.552
12680.055,2820.825,619.818,383.516,770.680,460.020
12681.183,2823.921,620.578,384.327,771.544,460.020
12637.198,2818.762,619.059,383.516,768.952,458.887
12605.619,2814.635,618.299,382.705,767.224,457.754
12588.702,2814.635,618.299,381.894,765.496,456.621
12673.288,2825.984,621.338,385.138,769.816,460.020
12621.408,2818.762,619.818,383.516,767.224,457.754
12619.152,2823.921,620.578,383.516,768.952,457.754
12569.529,2808.444,619.059,381.894,762.040,456.621
12565.018,2813.603,618.299,381.894,763.768,455.488
12527.800,2810.508,617.540,381.083,762.040,454.355
12481.559,2798.127,616.020,380.273,758.584,453.222
12509.755,2803.285,617.540,381.083,760.312,454.355
12497.349,2803.285,616.780,381.083,760.312,454.355
12434.190,2787.809,615.261,379.462,755.128,452.089
12412.762,2786.777,614.501,378.651,755.128,450.956
12429.680,2788.841,615.261,379.462,755.128,452.089
12363.138,2775.428,612.982,377.840,749.944,449.823
12338.326,2775.428,612.223,377.029,749.080,448.690
12177.048,2756.856,606.905,373.786,742.168,445.290
12396.973,2781.618,615.261,379.462,750.808,450.956
12565.018,2811.540,619.818,382.705,762.040,456.621
12651.859,2829.079,622.097,384.327,768.952,458.887
12698.100,2830.111,623.616,385.138,769.816,460.020
12745.469,2839.397,624.376,385.948,773.272,461.153
12807.498,2845.587,625.135,387.570,776.728,463.419
12676.672,2832.175,620.578,383.516,773.272,458.887
12305.619,2762.015,606.146,374.597,746.488,445.290
12293.214,2758.920,606.146,373.786,743.896,445.290
12340.582,2767.174,609.184,375.408,747.352,447.557
12297.725,2768.206,607.665,374.597,746.488,445.290
12303.364,2767.174,608.425,375.408,746.488,446.424
12271.785,2759.952,607.665,374.597,744.760,446.424
12092.462,2732.094,601.588,370.543,734.393,439.625
12107.124,2734.158,601.588,371.354,735.257,440.758
12188.326,2747.571,605.386,372.975,742.168,443.024
12165.771,2745.507,604.627,372.975,739.576,443.024
12137.574,2740.348,603.867,371.354,736.984,440.758
12111.635,2735.189,603.108,371.354,734.393,439.625
12094.718,2735.189,603.108,370.543,734.393,439.625
12062.011,2727.967,601.588,369.732,731.801,438.492
