236.28|1312.11|3747.43|1363.17|3167.53|4428.93|144.99|173.29|369.37|154.93|16.71|17.58|9067.68|3478.33|986.97|545.69|588.53|356.81|33.33
237.12|1321.93|3806.90|1375.36|3197.77|4475.85|144.45|172.79|370.98|156.13|16.71|17.58|9034.10|3472.16|984.62|544.05|585.10|355.68|33.33
glucose_concentration:7.6
