245.50|43.21|7.55|4.35|2.27|2.04|1.62|1.00|2.42|1.20|0.60|0.93|1.16|7.20|0.78|0.00|0.86|1.14|32.67
275.66|48.12|8.50|4.35|3.02|2.04|1.62|1.00|2.42|1.20|0.60|0.93|1.16|6.17|0.78|0.82|0.86|1.14|32.33
glucose_concentration:4.3
