155.85|26.52|4.72|2.61|2.27|1.36|1.62|1.00|2.82|1.20|0.60|0.00|1.16|7.20|0.78|0.00|0.86|1.14|31.67
144.95|25.54|3.78|2.61|2.27|1.36|1.62|1.00|2.42|1.20|0.60|0.93|2.32|7.20|0.78|0.82|0.86|2.27|31.67
glucose_concentration:4.2
