119.82|19.64|3.78|1.74|1.51|0.68|0.54|0.50|1.61|0.80|0.60|0.00|1.16|6.17|0.78|0.00|0.86|1.14|33.33
110.60|17.68|2.83|1.74|0.76|0.68|0.54|0.50|1.21|0.80|0.00|0.00|1.16|6.17|0.00|0.00|0.00|1.14|33.00
glucose_concentration:7.6
