261.845,307.410,396.386,200.451,2965.002,1321.620,4227.570,1951.936,608.933,455.430,2601.189,6541.971,32.667
260.763,306.908,393.160,200.051,2963.211,1328.099,4224.096,1945.769,610.498,455.430,2579.741,6527.198,32.000
257.517,303.894,389.128,195.260,2867.123,1287.376,3750.506,1842.981,570.581,425.068,2414.164,6112.430,32.667
205.040,242.613,347.594,187.274,2794.311,1244.803,6167.088,2162.650,752.948,558.004,2851.699,7649.913,32.000
234.795,276.770,373.804,198.853,2926.208,1312.365,5739.815,2317.860,721.640,534.207,3036.150,7370.370,32.667
264.009,311.429,396.386,199.652,2924.418,1316.067,4213.675,1921.100,608.150,452.147,2516.256,6428.335,32.000
257.517,303.392,390.741,197.656,2939.338,1316.067,4074.724,1923.155,597.975,445.582,2533.414,6384.018,32.667
246.697,290.332,375.821,192.864,2884.431,1292.004,3935.774,1872.789,586.235,437.377,2467.355,6281.746,32.333
248.861,292.843,373.804,194.062,2910.094,1308.663,4035.355,1893.347,596.410,443.941,2499.097,6378.336,33.000
239.664,282.797,366.949,188.871,2871.898,1278.121,3818.824,1864.566,579.191,430.812,2456.202,6206.747,32.667
242.369,285.811,361.304,189.270,2837.282,1283.675,3800.297,1835.786,578.408,430.812,2415.880,6222.656,32.667
252.107,297.364,374.208,193.663,2894.577,1302.185,3950.827,1877.929,591.714,440.659,2472.502,6320.382,33.333
242.369,286.816,383.482,189.270,2872.495,1260.537,3730.822,1877.929,571.364,425.068,2451.054,6081.749,32.667
239.123,282.797,362.917,187.673,2791.327,1260.537,3580.292,1767.946,558.058,416.041,2341.242,6038.567,33.667
235.336,278.779,358.885,186.475,2792.521,1260.537,3593.029,1766.918,559.623,417.682,2351.537,6080.612,32.000
235.336,278.276,359.288,186.076,2790.730,1256.835,3564.081,1765.890,557.275,415.221,2353.252,6049.931,33.667
238.041,281.793,361.304,187.274,2807.441,1267.941,3643.978,1783.364,563.537,420.144,2375.558,6116.976,32.667
256.435,302.889,380.660,195.260,2867.720,1303.110,3921.879,1827.563,585.452,436.556,2425.317,6278.337,33.333
259.140,305.401,393.160,197.656,2924.418,1320.695,4023.776,1879.985,591.714,441.480,2484.513,6329.473,32.667
244.533,289.327,369.772,190.069,2822.362,1278.121,3775.981,1820.368,569.016,424.247,2382.421,6081.749,33.667
247.238,292.843,379.047,191.267,2849.219,1281.823,3723.874,1790.559,561.971,419.323,2358.400,6029.477,32.333
234.795,278.779,363.320,184.878,2766.261,1247.580,3544.396,1747.389,546.318,407.835,2296.630,5889.706,33.667
