19.27|22.59|17.93|13.06|13.61|10.20|85.48|101.47|60.89|61.49|2121.70|972.71|63.69|140.82|103.32|161.66|1963.76|5414.71|33.33
20.95|24.55|20.77|14.80|15.12|10.88|90.89|108.50|63.71|65.89|2330.58|1056.00|66.00|143.90|107.23|169.04|2074.43|5688.57|33.67
glucose_concentration:5.1
