18.43|22.59|18.88|13.06|13.61|10.20|90.35|108.50|63.31|64.69|2266.13|1037.49|62.53|139.79|101.75|162.48|1934.59|5374.94|32.67
18.43|22.59|18.88|13.93|13.61|10.20|89.81|108.00|63.31|64.69|2258.96|1036.56|62.53|139.79|101.75|162.48|1932.02|5368.12|33.00
glucose_concentration:4.3
