13326.295,2948.763,644.885,401.354,815.608,484.947
13312.761,2945.668,644.125,401.354,813.880,483.814
13318.399,2947.731,644.125,401.354,814.744,483.814
13287.948,2941.541,642.606,400.543,812.152,482.681
13299.227,2941.541,643.365,400.543,813.016,483.814
13283.438,2940.509,642.606,399.732,811.288,482.681
13303.738,2941.541,644.125,400.543,812.152,482.681
13310.505,2943.604,644.125,400.543,813.016,483.814
13296.972,2942.573,643.365,400.543,813.016,482.681
13241.708,2934.319,641.846,398.921,810.424,480.415
13284.565,2940.509,643.365,400.543,813.016,482.681
13307.122,2942.573,643.365,400.543,813.880,483.814
13266.521,2938.446,642.606,399.732,812.152,481.548
13276.671,2939.477,641.846,400.543,812.152,482.681
13275.543,2937.414,642.606,399.732,812.152,482.681
13321.783,2947.731,644.125,401.354,817.336,484.947
13342.084,2949.795,644.885,401.354,817.336,484.947
13346.596,2948.763,644.885,401.354,816.472,484.947
13357.873,2950.827,645.644,402.165,816.472,484.947
13351.106,2950.827,644.885,402.165,816.472,484.947
13355.618,2949.795,645.644,402.165,816.472,484.947
13346.596,2949.795,644.885,402.165,815.608,484.947
13348.851,2948.763,644.885,401.354,815.608,484.947
13339.828,2949.795,644.125,401.354,816.472,484.947
13311.633,2944.636,644.125,400.543,813.880,483.814
13291.332,2942.573,642.606,400.543,813.016,482.681
13289.076,2943.604,643.365,400.543,813.016,482.681
13316.145,2950.827,643.365,401.354,815.608,483.814
13317.272,2947.731,644.125,401.354,813.880,483.814
13302.610,2943.604,644.125,400.543,813.016,482.681
13283.438,2944.636,643.365,400.543,813.016,482.681
13299.227,2946.700,644.125,400.543,813.880,482.681
13304.866,2944.636,644.125,400.543,813.016,483.814
13305.994,2948.763,644.885,401.354,813.016,483.814
13303.738,2947.731,644.885,401.354,812.152,483.814
13287.948,2943.604,644.125,400.543,811.288,482.681
13296.972,2946.700,644.125,400.543,812.152,482.681
13291.332,2944.636,644.125,400.543,812.152,482.681
13299.227,2945.668,644.125,400.543,813.016,483.814
13296.972,2942.573,643.365,400.543,812.152,482.681
13319.527,2946.700,644.885,401.354,813.016,483.814
13299.227,2945.668,643.365,400.543,813.016,483.814
13305.994,2944.636,644.125,400.543,813.016,483.814
13302.610,2946.700,644.125,400.543,813.880,482.681
13328.550,2948.763,644.125,401.354,814.744,483.814
13320.655,2947.731,644.125,401.354,813.880,483.814
13335.317,2949.795,644.885,402.165,815.608,483.814
13284.565,2940.509,643.365,400.543,812.152,482.681
13300.354,2942.573,644.125,400.543,813.016,483.814
13320.655,2948.763,644.125,401.354,815.608,483.814
