800.18|2959.12|8519.04|3474.95|7912.78|10795.21|410.08|494.77|1519.01|659.65|64.46|66.64|25955.96|12705.57|3492.36|1873.42|1674.64|1109.08|34.33
826.99|3238.04|10844.90|3813.57|9509.40|11812.51|423.60|513.86|1581.91|650.47|68.63|66.64|25085.20|12562.70|3456.36|1848.80|1650.62|1081.81|34.33
819.45|3134.91|9091.06|3717.82|8277.92|11550.03|430.64|520.89|1499.25|660.05|64.46|67.56|25803.11|12585.31|3521.32|1891.47|1662.63|1110.21|34.33
860.51|3461.96|10170.93|3998.11|8996.09|12404.13|424.69|514.86|1531.51|670.83|65.65|68.49|26451.55|12919.37|3594.89|1934.96|1721.83|1136.35|34.33
857.99|3443.30|10191.69|3996.37|8991.55|12394.60|416.03|505.82|1525.86|668.44|65.05|67.56|26318.39|12901.90|3596.46|1935.78|1723.55|1132.94|34.00
1016.36|4872.28|14272.33|5369.99|11946.66|16179.56|652.45|774.05|1867.01|766.66|81.76|85.15|28216.22|13429.20|3724.82|2016.20|1829.07|1201.12|34.33
999.60|4696.48|13997.65|5258.57|11692.65|15871.51|660.56|782.59|1844.83|762.67|81.17|84.22|28318.12|13509.37|3740.48|2027.69|1842.79|1207.94|34.67
1014.68|4859.51|14270.45|5434.40|11997.31|16330.52|709.25|839.85|1902.49|779.04|84.75|87.00|30029.53|14027.42|3888.40|2121.24|1964.62|1274.99|34.33
1003.79|4752.46|14117.53|5354.32|11812.85|16055.12|701.14|829.30|1879.10|773.85|83.55|86.07|30034.16|14046.95|3897.80|2127.80|1970.62|1276.12|34.33
792.64|2899.21|8255.68|3418.37|7762.34|10535.45|377.08|458.10|1455.30|641.28|61.47|63.86|26678.50|12933.76|3562.80|1917.73|1722.69|1136.35|34.33
785.94|2858.94|8214.14|3386.17|7707.91|10383.13|373.83|454.08|1460.14|640.48|62.07|63.86|26389.02|12854.61|3544.80|1906.24|1714.11|1126.12|34.00
840.40|3257.68|9495.07|3796.16|8606.01|11798.91|458.23|550.53|1572.24|676.42|67.44|69.41|28198.85|13488.81|3706.82|2008.81|1841.08|1199.99|34.33
821.97|3111.34|9074.07|3665.59|8297.57|11314.74|449.57|539.98|1540.38|667.24|66.25|68.49|27597.89|13264.74|3660.64|1980.91|1800.76|1177.26|34.33
840.40|3334.28|9674.42|3812.70|8614.32|11822.71|341.37|420.93|1465.38|646.87|60.88|63.86|26037.01|12631.56|3494.71|1871.77|1666.06|1106.81|34.33
842.08|3347.05|9727.28|3826.63|8616.59|11866.23|341.91|421.43|1471.43|648.47|60.88|63.86|26086.80|12673.71|3501.75|1876.70|1678.08|1109.08|34.33
