81.27|98.21|81.18|59.19|60.48|46.24|377.08|450.06|279.45|266.34|8852.63|4346.17|281.37|662.98|442.22|691.76|8042.92|22946.33|33.67
76.25|92.32|79.29|56.58|58.97|43.52|364.64|435.00|277.03|255.95|8701.64|4163.84|269.80|646.53|421.09|656.48|7583.08|21454.30|35.00
73.73|88.39|75.51|53.97|55.19|41.48|360.31|430.47|275.41|253.16|8508.27|4110.16|273.27|657.84|428.13|670.43|7723.78|21999.75|33.33
73.73|89.37|75.51|53.97|55.94|41.48|359.23|429.47|275.82|251.96|8540.49|4099.98|270.95|654.76|424.22|663.04|7658.58|21659.98|33.67
78.76|95.27|80.23|57.45|59.72|44.20|371.67|443.53|280.66|261.54|8940.96|4293.41|279.06|668.12|438.31|687.66|8012.90|22787.24|35.33
77.09|94.28|79.29|56.58|58.97|44.20|369.50|442.03|279.85|260.35|8902.17|4281.38|276.74|664.01|434.39|679.45|7899.65|22489.52|35.67
74.57|89.37|76.46|54.84|55.94|42.16|363.01|433.99|275.82|254.76|8640.76|4172.17|270.95|652.70|424.22|662.22|7644.85|21723.62|34.33
74.57|90.35|76.46|54.84|56.70|42.16|364.09|435.50|276.22|255.95|8694.47|4206.42|270.95|652.70|424.22|663.04|7631.98|21778.16|34.67
71.22|86.43|73.63|52.23|53.67|40.80|350.57|419.42|270.57|244.77|8295.80|4014.84|272.11|653.73|425.78|664.68|7677.45|21840.66|35.67
73.73|89.37|75.51|53.97|55.19|42.16|352.73|421.94|270.57|246.77|8329.22|4053.71|269.80|649.62|421.87|657.30|7540.19|21559.98|34.67
73.73|89.37|76.46|54.84|55.94|42.16|364.64|435.00|276.22|255.95|8686.12|4208.27|270.95|654.76|424.22|660.58|7662.01|21717.93|34.67
72.06|87.41|74.57|53.10|54.43|41.48|353.27|422.94|271.38|247.57|8369.80|4070.37|270.95|652.70|422.65|658.94|7575.36|21649.75|36.33
71.22|87.41|74.57|53.10|54.43|40.80|361.93|431.48|274.61|253.56|8600.77|4170.32|269.80|649.62|421.09|656.48|7562.49|21572.48|34.67
71.22|86.43|73.63|53.10|54.43|40.80|360.85|430.98|274.20|252.76|8591.82|4166.62|268.64|648.59|418.74|652.37|7499.87|21406.57|34.67
70.38|85.44|72.68|52.23|52.92|40.12|361.93|432.48|274.61|253.56|8591.22|4176.80|268.64|649.62|419.52|654.83|7521.31|21484.98|36.00
70.38|84.46|72.68|51.36|52.92|40.12|360.85|430.98|274.61|252.76|8600.18|4174.02|268.64|647.56|418.74|652.37|7478.42|21392.94|34.67
69.54|83.48|73.63|51.36|53.67|39.44|358.68|428.47|274.61|251.16|8604.35|4136.08|267.48|649.62|417.17|649.91|7515.31|21299.76|35.67
69.54|85.44|72.68|52.23|52.92|40.12|360.85|430.98|273.40|253.16|8545.87|4178.65|268.64|645.51|417.96|650.73|7421.80|21347.48|36.33
67.03|81.52|69.85|49.62|50.65|38.08|346.24|413.90|266.95|241.58|8102.43|3950.05|255.90|624.95|396.04|612.98|6923.35|19716.82|35.00
66.19|79.55|68.91|48.75|50.65|38.08|343.54|409.38|265.74|239.18|8039.17|3915.81|254.74|621.86|393.69|607.24|6840.99|19495.23|35.00
69.54|84.46|70.80|51.36|51.41|39.44|340.29|405.86|264.53|236.39|7891.75|3861.20|265.16|643.45|412.48|640.06|7293.11|20909.99|35.00
68.71|82.50|70.80|50.49|51.41|38.76|339.21|404.86|264.12|235.59|7893.54|3851.95|260.53|635.23|403.87|626.11|7093.22|20316.81|35.00
76.25|92.32|78.35|55.71|57.45|43.52|358.68|427.96|272.99|253.16|8474.25|4131.45|266.32|643.45|415.61|642.53|7371.18|21045.21|35.67
72.90|88.39|75.51|53.97|55.19|41.48|351.65|418.92|269.37|246.37|8237.91|4028.72|262.85|638.31|408.56|631.04|7198.74|20582.72|36.33
69.54|84.46|72.68|51.36|52.92|39.44|351.65|419.93|270.17|245.57|8277.89|4035.20|266.32|648.59|414.83|644.17|7468.98|21129.30|35.33
69.54|84.46|72.68|51.36|52.92|40.12|350.57|418.42|269.37|244.77|8245.67|4023.17|262.85|639.34|408.56|632.68|7211.61|20647.49|35.67
72.06|87.41|75.51|53.10|55.19|41.48|353.82|421.94|271.78|247.17|8405.61|4070.37|270.95|651.67|421.87|654.01|7592.52|21580.44|36.00
72.06|87.41|74.57|53.97|55.19|41.48|354.36|422.44|270.98|247.57|8373.98|4081.47|266.32|644.48|414.04|640.88|7403.78|21059.99|36.33
74.57|90.35|77.40|54.84|56.70|42.16|354.90|423.94|272.59|248.37|8462.91|4098.13|273.27|655.78|426.57|662.22|7690.32|21915.66|35.33
86.30|105.09|84.01|63.55|61.99|48.96|381.95|456.09|279.45|271.53|8961.25|4522.01|284.85|658.87|446.13|691.76|7810.43|23170.19|35.33
76.25|92.32|79.29|56.58|58.21|43.52|363.55|434.49|277.03|255.95|8813.24|4235.11|277.90|660.92|433.61|672.07|7907.37|22300.88|36.33
75.41|92.32|78.35|55.71|57.45|43.52|363.55|433.99|275.01|255.95|8691.49|4239.74|279.06|658.87|435.18|673.71|7843.03|22403.15|35.00
72.90|88.39|75.51|53.97|55.19|41.48|366.80|437.51|276.62|257.95|8799.51|4260.10|269.80|648.59|420.30|652.37|7577.08|21494.07|35.00
72.90|88.39|75.51|53.97|55.19|42.16|367.34|438.51|276.62|258.75|8812.05|4288.79|270.95|649.62|423.44|656.48|7576.22|21683.84|35.33
72.06|87.41|74.57|53.97|55.19|41.48|367.34|438.01|276.62|258.35|8803.09|4268.43|268.64|644.48|418.74|648.27|7489.57|21321.35|36.33
72.90|88.39|75.51|53.97|55.19|41.48|368.42|439.01|277.03|259.15|8833.53|4293.41|268.64|644.48|418.74|649.09|7485.28|21358.85|36.67
75.41|91.34|78.35|55.71|56.70|42.84|374.91|447.05|280.25|264.74|9074.65|4393.37|276.74|659.90|433.61|674.53|7896.22|22484.97|35.33
73.73|89.37|77.40|54.84|56.70|42.84|373.29|445.04|279.85|263.14|9041.23|4374.86|274.43|655.78|428.13|663.86|7751.23|22049.75|35.67
71.22|86.43|74.57|53.10|54.43|40.80|354.36|422.94|271.38|247.97|8394.87|4078.70|268.64|647.56|418.74|649.09|7484.42|21349.76|34.67
71.22|86.43|73.63|52.23|53.67|40.80|353.27|421.94|270.57|247.17|8352.50|4071.29|266.32|643.45|414.83|642.53|7370.32|21057.71|35.33
66.19|80.53|69.85|49.62|50.65|38.08|344.62|410.88|266.14|239.98|8042.75|3923.21|259.37|632.14|403.87|625.29|7106.94|20277.04|36.67
68.71|82.50|70.80|50.49|51.41|39.44|346.24|413.40|266.95|241.98|8111.98|3964.86|258.22|629.06|400.74|619.55|7009.14|20031.59|36.33
72.06|87.41|74.57|53.10|54.43|41.48|370.59|441.02|277.43|260.75|8890.83|4312.85|270.95|646.53|420.30|652.37|7561.64|21540.66|35.00
70.38|85.44|73.63|52.23|53.67|40.80|366.26|436.00|275.41|257.15|8753.56|4258.25|267.48|642.42|416.39|644.99|7443.24|21239.53|35.67
71.22|86.43|74.57|53.10|54.43|41.48|376.00|448.56|280.25|265.54|9097.92|4412.80|273.27|650.65|426.57|660.58|7692.90|21889.52|34.67
71.22|85.44|73.63|52.23|53.67|40.80|372.21|443.53|278.64|262.34|8998.25|4360.98|269.80|646.53|421.87|652.37|7563.35|21538.39|35.33
72.06|86.43|75.51|53.10|54.43|41.48|376.54|448.56|280.66|265.54|9128.96|4418.36|275.59|655.78|428.91|664.68|7795.85|22123.61|35.67
72.06|86.43|74.57|53.10|54.43|41.48|374.91|447.55|279.85|264.74|9101.50|4410.95|274.43|652.70|427.35|661.40|7720.35|21998.61|36.67
80.44|97.23|81.18|58.32|59.72|44.88|387.36|462.12|285.90|274.72|9507.34|4592.35|286.01|672.23|448.48|698.33|8260.83|23546.32|35.33
79.60|97.23|82.12|59.19|60.48|44.88|388.98|464.63|286.70|276.32|9608.21|4639.55|287.16|674.29|450.83|700.79|8299.44|23665.64|35.67
82.95|101.16|84.95|60.93|62.75|46.92|397.10|474.18|290.33|283.11|9870.81|4745.06|287.16|671.20|450.05|699.15|8282.28|23575.87|36.67
82.11|99.19|84.01|60.06|61.99|46.24|394.93|471.16|288.72|280.71|9766.36|4716.37|284.85|668.12|446.13|692.58|8193.92|23350.87|35.33
