11936.823,2732.094,598.550,373.786,724.025,431.694
11942.462,2728.999,599.310,373.786,724.025,431.694
11935.695,2734.158,599.310,373.786,724.889,431.694
11919.906,2731.062,598.550,373.786,724.025,431.694
11910.883,2727.967,597.791,372.975,723.161,430.561
11925.545,2730.031,598.550,372.975,724.025,431.694
11922.161,2731.062,597.791,373.786,724.025,431.694
11878.177,2725.904,597.791,372.164,722.297,429.428
11865.771,2722.808,597.031,372.164,719.705,429.428
11854.492,2718.681,596.271,371.354,719.705,428.295
11898.478,2725.904,597.791,372.975,722.297,430.561
11917.650,2728.999,598.550,373.786,724.025,431.694
11961.635,2747.571,600.069,374.597,730.073,432.827
11860.132,2720.745,597.031,372.164,720.569,429.428
11839.831,2715.586,596.271,372.164,719.705,429.428
11827.425,2715.586,595.512,371.354,719.705,428.295
11843.214,2714.554,596.271,372.164,719.705,429.428
11857.876,2717.649,596.271,372.164,720.569,429.428
11872.537,2720.745,597.031,372.164,721.433,429.428
11927.801,2727.967,597.791,372.975,724.889,431.694
11952.612,2728.999,598.550,372.975,726.617,432.827
11953.740,2728.999,597.791,372.975,726.617,432.827
11978.553,2732.094,598.550,373.786,728.345,433.960
11987.575,2735.189,599.310,374.597,728.345,433.960
11987.575,2733.126,598.550,373.786,728.345,433.960
11996.598,2736.221,599.310,374.597,729.209,433.960
12019.153,2740.348,600.069,374.597,730.073,435.093
11983.063,2736.221,598.550,373.786,728.345,433.960
11953.740,2732.094,598.550,373.786,727.481,432.827
11918.778,2721.777,597.031,372.975,724.025,431.694
11847.726,2715.586,593.993,370.543,721.433,429.428
11818.402,2709.396,591.714,369.732,719.705,428.295
11810.508,2703.205,590.954,368.921,717.977,428.295
11805.996,2701.141,590.954,368.921,717.113,427.162
11757.500,2695.983,589.435,368.110,714.521,426.029
11721.410,2690.824,587.916,366.489,712.793,424.895
11693.215,2684.633,587.156,366.489,711.065,423.762
11681.937,2681.538,586.397,366.489,710.201,423.762
11709.004,2686.697,587.156,366.489,711.929,424.895
11704.492,2684.633,587.156,366.489,711.065,424.895
11683.064,2682.570,587.156,366.489,709.337,423.762
11665.019,2678.443,585.637,365.678,708.473,422.629
11674.042,2681.538,586.397,365.678,709.337,423.762
11653.741,2677.411,586.397,365.678,708.473,422.629
11632.312,2673.284,584.878,364.867,706.745,421.496
11670.658,2678.443,586.397,365.678,709.337,423.762
11665.019,2675.347,586.397,365.678,708.473,423.762
11658.252,2678.443,586.397,365.678,710.201,423.762
11644.719,2676.379,585.637,365.678,708.473,422.629
11633.440,2674.316,585.637,364.867,706.745,422.629
