0.84|0.98|0.00|0.87|0.00|0.68|0.54|0.50|1.21|0.40|0.00|0.00|1.16|6.17|0.78|0.82|0.00|2.27|31.67
0.00|0.00|0.94|0.00|0.76|0.00|0.00|0.00|0.81|0.00|0.00|0.00|1.16|7.20|0.78|0.82|0.86|2.27|31.67
glucose_concentration:4.2
