13476.294,2978.684,645.644,407.030,825.112,487.213
13483.062,2978.684,645.644,407.840,825.976,487.213
13516.896,2987.970,647.163,408.651,829.432,488.347
13519.151,2986.938,647.923,408.651,827.704,488.347
13503.362,2981.780,645.644,407.840,826.840,487.213
13557.497,2990.033,647.923,408.651,831.160,488.347
13568.775,2987.970,647.923,408.651,830.296,489.480
13592.460,2993.129,647.923,409.462,832.888,489.480
13592.460,2992.097,647.163,409.462,832.888,490.613
13612.760,2996.224,647.923,410.273,834.615,490.613
13600.354,2996.224,647.923,410.273,832.888,490.613
13605.993,2998.288,647.923,410.273,833.752,490.613
13612.760,2998.288,649.442,410.273,833.752,490.613
13612.760,2999.319,648.682,410.273,833.752,491.746
13605.993,2999.319,648.682,410.273,833.752,490.613
13615.016,2999.319,649.442,410.273,834.615,491.746
13607.121,3001.383,649.442,410.273,835.479,491.746
13603.737,2999.319,648.682,410.273,832.888,490.613
13626.294,3002.415,648.682,410.273,833.752,491.746
13622.910,3001.383,649.442,410.273,833.752,490.613
13643.211,3005.510,649.442,411.084,835.479,491.746
13660.129,3007.573,649.442,411.084,837.207,492.879
13628.550,3005.510,648.682,410.273,836.344,491.746
13615.016,3002.415,648.682,410.273,833.752,491.746
13626.294,3004.478,649.442,411.084,834.615,491.746
13631.934,3005.510,649.442,410.273,835.479,491.746
13631.934,3004.478,648.682,410.273,833.752,491.746
13647.723,3005.510,648.682,410.273,835.479,491.746
13672.534,3004.478,650.202,411.084,836.344,492.879
13652.233,3004.478,648.682,410.273,835.479,491.746
13635.316,3001.383,648.682,410.273,833.752,491.746
13628.550,3000.351,648.682,410.273,832.888,490.613
13645.467,3004.478,648.682,410.273,835.479,491.746
13645.467,3002.415,647.923,409.462,834.615,491.746
13616.144,2998.288,647.163,409.462,832.888,490.613
13621.783,2999.319,648.682,409.462,832.888,490.613
13602.610,2996.224,647.923,409.462,832.888,490.613
13605.993,2997.256,647.923,409.462,832.888,490.613
13613.888,2996.224,647.163,409.462,832.888,490.613
13626.294,2998.288,647.923,410.273,832.888,490.613
13636.444,3001.383,648.682,410.273,834.615,491.746
13618.399,2998.288,647.923,409.462,833.752,490.613
13615.016,2997.256,648.682,409.462,832.888,490.613
13607.121,2998.288,647.923,409.462,833.752,490.613
13591.332,2995.192,647.163,409.462,832.023,490.613
13593.587,2995.192,647.163,408.651,832.023,490.613
13618.399,2996.224,647.163,409.462,832.888,490.613
13648.851,3000.351,647.923,410.273,835.479,491.746
13643.211,3001.383,647.923,409.462,835.479,491.746
13627.422,2997.256,646.404,409.462,834.615,491.746
