13847.347,3037.494,655.519,415.138,846.711,497.411
13788.700,3020.986,654.000,413.516,841.527,496.278
13734.564,3016.859,650.961,411.894,839.799,494.012
13819.151,3029.240,655.519,414.327,843.255,497.411
13750.354,3024.082,652.480,412.705,840.663,495.145
13761.632,3027.177,654.000,413.516,841.527,495.145
13785.316,3030.272,654.759,414.327,844.983,496.278
13772.910,3028.208,654.000,414.327,844.119,496.278
13754.865,3027.177,654.000,413.516,841.527,496.278
13763.888,3030.272,654.000,414.327,843.255,496.278
13750.354,3026.145,654.759,413.516,841.527,496.278
13750.354,3027.177,654.000,413.516,841.527,496.278
13757.121,3030.272,654.759,414.327,843.255,496.278
13746.971,3027.177,654.759,413.516,842.391,496.278
13761.632,3026.145,654.759,414.327,842.391,496.278
13746.971,3029.240,654.759,413.516,844.119,496.278
13741.331,3028.208,654.759,414.327,842.391,496.278
13730.054,3027.177,654.000,413.516,841.527,495.145
13742.459,3028.208,654.759,414.327,842.391,496.278
13715.392,3025.113,653.240,413.516,840.663,495.145
13698.475,3022.018,653.240,413.516,838.935,495.145
13696.219,3024.082,654.000,413.516,838.935,494.012
13691.707,3023.050,654.000,412.705,838.935,494.012
13687.196,3019.955,652.480,412.705,838.935,494.012
13704.113,3026.145,654.759,413.516,840.663,495.145
13695.091,3022.018,653.240,413.516,838.935,495.145
13674.790,3020.986,654.000,412.705,838.071,494.012
13669.151,3018.923,653.240,412.705,838.071,494.012
13675.918,3022.018,653.240,413.516,838.935,494.012
13653.361,3019.955,654.000,412.705,838.071,494.012
13653.361,3017.891,654.000,412.705,837.207,494.012
13631.934,3015.827,653.240,412.705,836.344,492.879
13639.828,3016.859,653.240,412.705,836.344,492.879
13642.084,3017.891,653.240,412.705,836.344,492.879
13638.700,3018.923,653.240,412.705,836.344,492.879
13654.489,3017.891,653.240,412.705,836.344,492.879
13624.038,3013.764,652.480,411.894,835.479,491.746
13542.836,2998.288,648.682,409.462,830.296,489.480
13454.866,2979.716,646.404,407.840,824.248,486.080
13470.655,2982.811,647.163,407.840,825.112,487.213
13452.610,2980.748,645.644,407.030,825.112,486.080
13324.039,2958.049,640.327,403.786,818.200,481.548
13219.151,2932.255,636.529,400.543,807.832,477.016
13540.580,2995.192,647.923,409.462,830.296,489.480
13466.144,2974.557,645.644,407.030,823.384,486.080
13443.588,2971.462,644.125,407.030,821.656,486.080
13485.316,2987.970,646.404,407.840,827.704,487.213
13518.023,2984.875,646.404,408.651,827.704,488.347
13494.340,2984.875,645.644,407.840,826.840,487.213
13493.212,2982.811,647.163,407.840,825.976,487.213
