3.794831388957246171e-02,1.468965935574662041e-02,1.210060492092078499e-01,-1.557347832579452501e-02,6.122382424602026973e-02,1.029226981871924906e-01,-4.022357903638203863e-02,-1.308530132696388293e-01,-4.955586010612267334e-02,-5.365743818912022817e-02,-1.114848837691996969e-01,-6.124968864689028097e-02,-4.088820726779752168e-01,-5.376890115100773082e-01,-4.095191739566182987e-01,-3.904757958074353552e-01,-3.868991604251281746e-01,-4.499051028747559910e-01,-8.472054835037254872e-01
-3.969932101933107971e-01,-4.500527842707335302e-01,-3.638586295438000495e-01,-4.838160599880405033e-01,-5.172137652450210510e-01,-5.260493462900883710e-01,5.596817648614976770e-01,5.137206775208901233e-01,5.922374594991137720e-01,5.555387570183674129e-01,4.253167088656395478e-01,3.699725959789026408e-01,-4.931191727406847858e-01,-3.199149804240092321e-01,-5.249788172800086139e-01,-5.137975972390491641e-01,-5.075205567549353480e-01,-4.712383806916654039e-01,1.963002250141639704e-01
-3.468605593739042259e-02,5.035509355730851538e-02,7.272503246897200901e-02,-1.557347832579452501e-02,1.096926851074520037e-01,1.029226981871924906e-01,1.661570160141446345e-02,7.922040608548196194e-02,1.155938107915438912e-01,1.174342069798909368e-03,3.330161966453601408e-02,1.263866719215928358e-01,-9.985086697241732367e-02,-1.952779654143910748e-01,-1.494272482185377837e-01,-1.870924594634599536e-01,-2.443498545942597855e-01,-2.760696515621194891e-01,1.963002250141639704e-01
1.124437429217886475e+00,1.122501717616516403e+00,9.941733732347519670e-01,1.094907134999446141e+00,1.025499056120829922e+00,1.046380764903114491e+00,9.070199561922538400e-01,1.024645849029382161e+00,9.227778957045162933e-01,8.573196829546740894e-01,9.745052917366843204e-01,9.922520604456538384e-01,-6.055162255621062695e-01,-6.000832401661748694e-01,-5.057765738275039613e-01,-5.076390176304079738e-01,-2.908437713586920492e-01,-2.243192126233248818e-01,8.312043006786674626e-01
-1.432052632383889468e-01,-5.700514204943463864e-02,7.272503246897200901e-02,-7.401982639554434418e-02,1.275496338458672468e-02,1.658199026349199134e-01,5.028424842237025905e-01,3.609659332205843452e-01,1.158349052016132558e-01,5.225572350581172421e-01,5.353403232422928593e-01,5.883152329910494860e-01,7.998110720258500006e-01,2.873686528549498354e-01,9.007877590684066904e-01,6.757095227815892446e-01,6.311304958281613864e-01,5.251020894299642805e-01,2.924501896681424906e+00
2.646300416068532169e+00,2.480699681292338532e+00,2.351178120337979127e+00,2.615855779021434291e+00,2.471911903933047050e+00,2.493016467200859676e+00,1.494086858878309609e+00,1.712184782149553053e+00,1.826881933465461572e+00,1.477234872799244814e+00,1.595444229757808641e+00,1.612489354786379447e+00,2.514655091746243798e+00,2.559911845120292906e+00,2.471186617831517829e+00,2.524635288703303004e+00,2.604023727223613971e+00,2.533621738419224112e+00,-8.472054835037254872e-01
-7.057089341142605554e-02,1.468965935574558478e-02,-1.209126623296344766e-01,-7.401982639554434418e-02,1.275496338458672468e-02,-8.576891515599242843e-02,-1.258825076242168439e+00,-1.171714525459030654e+00,-1.109165792361948899e+00,-1.249924724289094513e+00,-1.172883878308410788e+00,-1.170030107793360141e+00,2.375830497052921764e-01,-2.399672121526118251e-02,2.746222946909243623e-01,1.333038894447373945e-01,8.242149904536369420e-02,-2.069858715906861685e-02,-1.268379474291068343e+00
5.087746754464901322e-01,4.790681699801693227e-01,2.180817105273426260e-01,4.519973062322020785e-01,3.507614930761548955e-01,2.916143115303774236e-01,-8.483450967696322120e-01,-8.088863618036052916e-01,-8.077977797749671396e-01,-8.108582131932418058e-01,-8.172985617929726665e-01,-8.438800565109320084e-01,-4.931191727406847858e-01,-7.401673700372559672e-01,-4.864512390708166656e-01,-6.432028736499320054e-01,-6.312095086223123985e-01,-7.511100929037825003e-01,-4.323176716833611044e-01
7.625626224014131482e-01,7.294540753952185597e-01,9.941733732347519670e-01,8.611217427204488351e-01,9.291990825671953003e-01,9.205863560076569252e-01,1.519413601996178143e+00,1.588041847453722788e+00,1.525513920878479812e+00,1.532204076066330023e+00,1.624658069411929029e+00,1.648651248173216288e+00,5.186970608655724346e-01,3.962556683979821526e-01,6.310947116040744875e-01,5.709385648052792694e-01,4.548074035286487904e-01,4.245585388161802753e-01,4.100303098913246069e-01
-1.266011563480185620e+00,-1.307842870118511636e+00,-1.188231308991445134e+00,-1.185844033929284835e+00,-1.095651354736062455e+00,-1.155021390767369205e+00,-9.999554161710612066e-01,-9.473827292246042031e-01,-1.118809568764734585e+00,-9.864848176315819117e-01,-9.594948891793178003e-01,-8.923244604752362807e-01,-8.305530894183943413e-01,-8.180087135548061994e-01,-7.947949560485246812e-01,-8.281104711679773134e-01,-9.158684373236638532e-01,-9.008668406492641445e-01,6.174742158015068538e-01
