6.700000000000000178e+00
3.799999999999999822e+00
4.099999999999999645e+00
6.599999999999999645e+00
5.599999999999999645e+00
4.000000000000000000e+00
4.599999999999999645e+00
6.099999999999999645e+00
7.000000000000000000e+00
5.299999999999999822e+00
6.799999999999999822e+00
5.299999999999999822e+00
6.700000000000000178e+00
5.299999999999999822e+00
4.700000000000000178e+00
4.500000000000000000e+00
8.500000000000000000e+00
4.400000000000000355e+00
7.400000000000000355e+00
5.200000000000000178e+00
4.599999999999999645e+00
4.400000000000000355e+00
