-9.215620073407109203e-01,-9.330353406477154277e-01,-8.852997578548473800e-01,-8.734591735855092853e-01,-8.578207592270479243e-01,-9.492478225265669201e-01,-7.744409094508299951e-01,-7.584423569943284926e-01,-6.364265306263053867e-01,-7.405593034621682502e-01,-4.354049624461159285e-01,-9.869867288875049383e-01,1.626345596729063647e+00,-2.653210463212736236e-01,-1.727736851162724463e-01,3.603169801442293041e-01,2.094479246817993953e-02,-7.553404817372748326e-02,-6.254942394414315654e-01
-1.084598095274341478e+00,-1.086069008447466899e+00,-1.100601891216773209e+00,-1.085204120436807029e+00,-1.143410767014788609e+00,-1.145643923738960179e+00,-8.440074701050909178e-01,-7.584423569943284926e-01,-9.028461355161918611e-01,-8.212497844689421456e-01,-1.030140239986341966e+00,-9.869867288875049383e-01,-2.828427124746126231e-01,1.138195431988853645e+00,-1.727736851162724463e-01,3.603169801442293041e-01,2.094479246817993953e-02,5.830886155054101350e-01,9.440545026513958993e-01
-6.537070778285107853e-01,-6.387720898393443036e-01,-7.064508957499674446e-01,-6.081695275304351833e-01,-5.722307514393071282e-01,-5.564556201017808457e-01,-5.657412274880467828e-01,-4.443634668279657363e-01,-7.690881445838210206e-01,-6.598688224553943549e-01,-4.354049624461159285e-01,-6.103990254630216050e-01,-2.828427124746126231e-01,1.565530702135802255e-01,-1.727736851162724463e-01,3.603169801442293041e-01,2.094479246817993953e-02,-7.553404817372748326e-02,-1.075431545508012121e-01
6.497973209914799098e-01,7.087510719259707548e-01,7.995248730567303674e-01,7.687810894939519635e-01,7.857402789686259714e-01,8.183170883849710808e-01,6.194668429178816771e-01,6.067538855954619503e-01,7.329483109682138897e-01,6.311788736529860833e-01,7.441533380086653438e-01,5.112654245217302940e-01,-2.828427124746126231e-01,-9.657139970733121803e-01,-1.727736851162724463e-01,-5.240974256643359253e-01,2.094479246817993953e-02,-1.381224591958685632e+00,-1.075431545508012121e-01
-2.652380067802199148e-01,-3.857931761938659387e-01,-4.554549342821843094e-01,-3.428798814753610813e-01,-5.003604183536505268e-01,-4.582575694955840495e-01,-9.135740307593520626e-01,-1.076708965696242748e+00,-7.252330655896011002e-01,-9.826307464824894922e-01,-1.030140239986341966e+00,-9.869867288875049383e-01,-2.192031021678291669e+00,-1.668837524631400893e+00,-1.727736851162720688e+00,-1.408511831472900599e+00,-1.278198416031082418e+00,-2.039847255637824208e+00,1.979956672432656717e+00
2.720262315423257249e+00,2.892027404588284334e+00,3.129116739327301833e+00,3.046256193127306222e+00,3.288908327359850947e+00,3.076872252327492507e+00,3.895536541876877923e+00,3.971585728911094737e+00,3.784165431991069362e+00,3.449293922814561153e+00,2.815814554773785172e+00,3.511819061484549920e+00,-2.828427124746126231e-01,-1.809462230143018768e+00,-1.727736851162724463e-01,-1.408511831472900599e+00,-6.286268117814510781e-01,-1.381224591958685632e+00,-8.923175255972150000e-01
4.027314286326728054e-01,3.909994899596104800e-01,-9.699776692123565636e-02,2.394187223657075758e-01,-1.429000774802531015e-01,1.309307341415953674e-01,-7.748703326647415901e-02,-1.281907173938268973e-01,-8.140396005528964807e-01,-3.371068984282993841e-01,-7.327726012162291136e-01,-2.338113220385382995e-01,-2.828427124746126231e-01,4.378024812368142005e-01,-1.727736851162724463e-01,3.603169801442293041e-01,2.094479246817993953e-02,-7.553404817372748326e-02,-1.159140811752998212e+00
3.065475495890204183e+00,2.921447737747907780e+00,2.698892194179045134e+00,2.940383719701657128e+00,2.645857978698712643e+00,2.782278100508902785e+00,1.246854158447976202e+00,1.239099384463738351e+00,7.340446879430690963e-01,8.712330546481383831e-01,1.494180604684393343e-01,8.878531279462136272e-01,-2.828427124746126231e-01,1.565530702135802255e-01,-1.727736851162724463e-01,-1.408511831472900599e+00,2.094479246817993953e-02,-7.553404817372748326e-02,-6.254942394414315654e-01
-1.130134095151881374e-01,-1.386264261257471597e-01,-9.699776692123565636e-02,-7.819869791123890135e-02,-7.197540667203933262e-02,-6.546536707079768369e-02,6.293435768379344875e-02,8.328906865152398142e-02,4.248663810338181857e-01,1.470359876123433773e-01,1.494180604684393343e-01,1.387270512415962054e-01,1.626345596729063647e+00,-2.653210463212736236e-01,-1.727736851162724463e-01,-5.240974256643359253e-01,2.094479246817993953e-02,-7.553404817372748326e-02,-1.075431545508012121e-01
-5.156198200603421267e-01,-5.034745088323594464e-01,-4.554549342821843094e-01,-5.016885916138343893e-01,-5.003604183536505268e-01,-4.582575694955840495e-01,-6.353077881423079276e-01,-6.537493936055408517e-01,-7.690881445838210206e-01,-8.212497844689421456e-01,-1.030140239986341966e+00,-9.869867288875049383e-01,3.535533905932742638e+00,1.560069548523707494e+00,-1.727736851162724463e-01,3.603169801442293041e-01,2.094479246817993953e-02,1.241711279184548600e+00,9.440545026513958993e-01
