3.703450000000000273e+02,6.629500000000000171e+01,1.274500000000000099e+01,7.394999999999999574e+00,5.669999999999999929e+00,3.740000000000000213e+00,5.410000000000000142e+00,3.769999999999999574e+00,1.028500000000000014e+01,4.589999999999999858e+00,2.390000000000000124e+00,1.850000000000000089e+00,7.529999999999999361e+00,3.340500000000000114e+01,2.350000000000000089e+00,2.459999999999999964e+00,2.569999999999999840e+00,7.950000000000000178e+00,3.167000000000000171e+01,7.591250000000000000e+02,2.781350000000000364e+03,7.712914999999999964e+03,3.447534999999999854e+03,7.774059999999999491e+03,1.063438999999999942e+04,6.537999999999999545e+02,7.632500000000000000e+02,1.544210000000000036e+03,6.678350000000000364e+02,7.192000000000000171e+01,7.496500000000000341e+01,3.562344000000000233e+04,1.573368999999999869e+04,4.417895000000000437e+03,2.431010000000000218e+03,2.348105000000000018e+03,1.485210000000000036e+03,3.232999999999999829e+01,9.342500000000001137e+01,1.109800000000000040e+02,9.392000000000000171e+01,6.703000000000000114e+01,6.841500000000000625e+01,5.167999999999999972e+01,4.492999999999999545e+02,5.306849999999999454e+02,3.143249999999999886e+02,3.262300000000000182e+02,1.155085499999999956e+04,5.422069999999999709e+03,3.033750000000000000e+02,6.830250000000000909e+02,4.809600000000000364e+02,7.500250000000000909e+02,9.162069999999999709e+03,2.536220999999999913e+04,3.300000000000000000e+01
2.882350000000000136e+02,5.352500000000000568e+01,9.910000000000000142e+00,5.654999999999999361e+00,4.160000000000000142e+00,3.060000000000000053e+00,5.140000000000000568e+00,3.769999999999999574e+00,9.070000000000000284e+00,4.389999999999999680e+00,1.790000000000000036e+00,1.850000000000000089e+00,6.950000000000000178e+00,3.854500000000000171e+01,2.350000000000000089e+00,2.459999999999999964e+00,2.569999999999999840e+00,8.519999999999999574e+00,3.267000000000000171e+01,6.238050000000000637e+02,1.754549999999999955e+03,4.022590000000000146e+03,2.248010000000000218e+03,5.290680000000000291e+03,6.905875000000000000e+03,4.728350000000000364e+02,5.324449999999999363e+02,1.427880000000000109e+03,6.642400000000000091e+02,6.325999999999999801e+01,6.479000000000000625e+01,2.994731500000000233e+04,1.333873999999999978e+04,3.833225000000000364e+03,2.114670000000000073e+03,2.024244999999999891e+03,1.276690000000000055e+03,3.267000000000000171e+01,8.839500000000001023e+01,1.045949999999999989e+02,8.920000000000000284e+01,6.354500000000000171e+01,6.388000000000000256e+01,4.828000000000000114e+01,4.750000000000000000e+02,5.645900000000000318e+02,3.276349999999999909e+02,3.483949999999999818e+02,1.241713999999999942e+04,5.714524999999999636e+03,3.016399999999999864e+02,6.902150000000000318e+02,4.762699999999999818e+02,7.418150000000000546e+02,9.044104999999999563e+03,2.530482499999999709e+04,3.382999999999999829e+01
5.052450000000000045e+02,9.084999999999999432e+01,1.509999999999999964e+01,9.574999999999999289e+00,7.179999999999999716e+00,5.099999999999999645e+00,6.220000000000000639e+00,4.519999999999999574e+00,9.679999999999999716e+00,4.790000000000000036e+00,2.390000000000000124e+00,2.314999999999999947e+00,6.950000000000000178e+00,3.495000000000000284e+01,2.350000000000000089e+00,2.459999999999999964e+00,2.569999999999999840e+00,7.950000000000000178e+00,3.200000000000000000e+01,8.366299999999999955e+02,2.981704999999999927e+03,7.914914999999999964e+03,3.545465000000000146e+03,8.116135000000000218e+03,1.120492000000000007e+04,5.620999999999999091e+02,6.635449999999999591e+02,1.607719999999999800e+03,6.987850000000000819e+02,7.251500000000000057e+01,7.450499999999999545e+01,3.842966500000000087e+04,1.634425000000000000e+04,4.557210000000000036e+03,2.529069999999999709e+03,2.561724999999999909e+03,1.602255000000000109e+03,3.232999999999999829e+01,9.258500000000000796e+01,1.114699999999999989e+02,9.345000000000000284e+01,6.703000000000000114e+01,6.879500000000000171e+01,5.167999999999999972e+01,4.517350000000000136e+02,5.417350000000000136e+02,3.177500000000000000e+02,3.282250000000000227e+02,1.178451000000000022e+04,5.549325000000000728e+03,3.097400000000000091e+02,6.943299999999999272e+02,4.915249999999999773e+02,7.635650000000000546e+02,9.301479999999999563e+03,2.582981500000000233e+04,3.382999999999999829e+01
1.161730000000000018e+03,2.032950000000000159e+02,3.492999999999999972e+01,2.089000000000000057e+01,1.435999999999999943e+01,9.859999999999999432e+00,1.082000000000000028e+01,7.030000000000000249e+00,1.653000000000000114e+01,7.990000000000000213e+00,3.580000000000000071e+00,3.700000000000000178e+00,6.950000000000000178e+00,3.083999999999999986e+01,2.350000000000000089e+00,2.049999999999999822e+00,2.569999999999999840e+00,6.820000000000000284e+00,3.200000000000000000e+01,1.178065000000000055e+03,6.855664999999999964e+03,1.899721500000000015e+04,6.704870000000000800e+03,1.459483499999999913e+04,1.975575000000000000e+04,9.205149999999999864e+02,1.060115000000000009e+03,2.036769999999999982e+03,8.201700000000000728e+02,9.280500000000000682e+01,9.578999999999999204e+01,3.574038999999999942e+04,1.597575500000000102e+04,4.449200000000000728e+03,2.461375000000000000e+03,2.431750000000000000e+03,1.536345000000000027e+03,3.232999999999999829e+01,1.059899999999999949e+02,1.261999999999999886e+02,1.024200000000000017e+02,7.529500000000000171e+01,7.597499999999999432e+01,5.678000000000000114e+01,4.898799999999999955e+02,5.914650000000000318e+02,3.344900000000000091e+02,3.593750000000000000e+02,1.330341500000000087e+04,6.136555000000000291e+03,2.993250000000000455e+02,6.809649999999999181e+02,4.770500000000000114e+02,7.422249999999999091e+02,9.256010000000000218e+03,2.596902000000000044e+04,3.433500000000000085e+01
7.008900000000001000e+02,1.119600000000000080e+02,1.840500000000000114e+01,1.175499999999999901e+01,7.559999999999999609e+00,5.440000000000000391e+00,4.870000000000000107e+00,3.009999999999999787e+00,9.879999999999999005e+00,3.990000000000000213e+00,1.790000000000000036e+00,1.850000000000000089e+00,6.370000000000000107e+00,2.826500000000000057e+01,1.570000000000000062e+00,1.639999999999999902e+00,1.719999999999999973e+00,6.250000000000000000e+00,3.332999999999999829e+01,9.623099999999999454e+02,4.153364999999999782e+03,1.206069000000000051e+04,4.875995000000000800e+03,1.085465499999999884e+04,1.505176000000000022e+04,6.262100000000000364e+02,7.351250000000000000e+02,1.800670000000000073e+03,7.900250000000000909e+02,8.056999999999999318e+01,8.282999999999999829e+01,4.804041000000000349e+04,1.864925999999999840e+04,5.228760000000000218e+03,2.916805000000000291e+03,3.197440000000000055e+03,1.946000000000000000e+03,3.366499999999999915e+01,9.132999999999999829e+01,1.099950000000000045e+02,9.345000000000000284e+01,6.659499999999999886e+01,6.803499999999999659e+01,5.201999999999999602e+01,4.725649999999999977e+02,5.565550000000000637e+02,3.177549999999999955e+02,3.471950000000000500e+02,1.259469499999999971e+04,5.862604999999999563e+03,3.282699999999999818e+02,7.102650000000001000e+02,5.341849999999999454e+02,8.210049999999999955e+02,1.015768000000000029e+04,2.798490999999999985e+04,3.600000000000000000e+01
2.204480000000000018e+03,3.854800000000000182e+02,6.560499999999998977e+01,3.960500000000000398e+01,2.759499999999999886e+01,1.767999999999999972e+01,2.353500000000000014e+01,1.506500000000000128e+01,3.044500000000000028e+01,1.497500000000000142e+01,5.669999999999999929e+00,7.405000000000000249e+00,6.950000000000000178e+00,2.775000000000000000e+01,2.350000000000000089e+00,1.639999999999999902e+00,2.145000000000000018e+00,6.820000000000000284e+00,3.150000000000000000e+01,1.291599999999999909e+03,8.485975000000000364e+03,2.113994999999999709e+04,7.834750000000000000e+03,1.620203499999999985e+04,2.129700000000000000e+04,1.495054999999999836e+03,1.754799999999999955e+03,2.868050000000000182e+03,1.019424999999999955e+03,1.327900000000000205e+02,1.397500000000000000e+02,4.304513999999999942e+04,1.755816999999999825e+04,4.859719999999999345e+03,2.730525000000000091e+03,2.998404999999999745e+03,1.807365000000000009e+03,3.132999999999999829e+01,1.235900000000000034e+02,1.448600000000000136e+02,1.156299999999999955e+02,8.661500000000000909e+01,8.731499999999999773e+01,6.459999999999999432e+01,5.150299999999999727e+02,6.276299999999999955e+02,3.532400000000000091e+02,3.819300000000000068e+02,1.430547999999999956e+04,6.557200000000000728e+03,3.635900000000000318e+02,7.852950000000000728e+02,5.979750000000000227e+02,9.440950000000000273e+02,1.208712500000000000e+04,3.338768499999999767e+04,3.300000000000000000e+01
1.037299999999999955e+03,1.767799999999999727e+02,2.312500000000000000e+01,1.653999999999999915e+01,9.449999999999999289e+00,7.480000000000000426e+00,8.115000000000000213e+00,5.275000000000000355e+00,9.474999999999999645e+00,5.589999999999999858e+00,2.089999999999999858e+00,2.779999999999999805e+00,6.950000000000000178e+00,3.597999999999999687e+01,2.350000000000000089e+00,2.459999999999999964e+00,2.569999999999999840e+00,7.950000000000000178e+00,3.132999999999999829e+01,9.338250000000000455e+02,4.097875000000000000e+03,1.201962500000000000e+04,4.616590000000000146e+03,1.028804999999999927e+04,1.399569499999999971e+04,4.181949999999999932e+02,4.997950000000000159e+02,1.460945000000000164e+03,6.354900000000000091e+02,6.296500000000000341e+01,6.570999999999999375e+01,4.279850000000000000e+04,1.798576499999999942e+04,4.991209999999999127e+03,2.766220000000000255e+03,2.827679999999999836e+03,1.738615000000000009e+03,3.167000000000000171e+01,9.217000000000000171e+01,1.109799999999999898e+02,9.156499999999999773e+01,6.659499999999999886e+01,6.803499999999999659e+01,5.065999999999999659e+01,3.970950000000000273e+02,4.759350000000000023e+02,2.923500000000000227e+02,2.827050000000000409e+02,9.837979999999999563e+03,4.670094999999999345e+03,3.166899999999999977e+02,6.999850000000000136e+02,5.087500000000000000e+02,7.848949999999999818e+02,9.621055000000000291e+03,2.651674500000000262e+04,3.266499999999999915e+01
2.378340000000000146e+03,3.879350000000000023e+02,5.993999999999999773e+01,3.873499999999999943e+01,2.419500000000000028e+01,1.666000000000000014e+01,1.325499999999999901e+01,8.539999999999999147e+00,1.653500000000000014e+01,8.585000000000000853e+00,2.979999999999999982e+00,4.165000000000000036e+00,6.950000000000000178e+00,3.495000000000000284e+01,2.350000000000000089e+00,1.639999999999999902e+00,2.569999999999999840e+00,7.950000000000000178e+00,3.167000000000000171e+01,1.173460000000000036e+03,6.562989999999999782e+03,1.739677000000000044e+04,6.654380000000000109e+03,1.398854500000000007e+04,1.818968000000000029e+04,6.253949999999999818e+02,7.436599999999999682e+02,1.855509999999999991e+03,7.361150000000000091e+02,7.848000000000000398e+01,8.190500000000000114e+01,3.830576499999999942e+04,1.618852500000000146e+04,4.513770000000000437e+03,2.480244999999999891e+03,2.501670000000000073e+03,1.569300000000000182e+03,3.216499999999999915e+01,9.887000000000000455e+01,1.173599999999999994e+02,9.486500000000000909e+01,7.051000000000000512e+01,7.068500000000000227e+01,5.270000000000000284e+01,4.146800000000000068e+02,4.950199999999999818e+02,2.986000000000000227e+02,2.986799999999999500e+02,1.041181999999999971e+04,4.891289999999999964e+03,3.016399999999999864e+02,6.763399999999999181e+02,4.778350000000000364e+02,7.332000000000000455e+02,8.923139999999999418e+03,2.455199000000000160e+04,3.332999999999999829e+01
7.775549999999999500e+02,1.325850000000000080e+02,2.312500000000000000e+01,1.392999999999999972e+01,9.824999999999999289e+00,6.800000000000000711e+00,8.660000000000000142e+00,5.780000000000000249e+00,1.512500000000000000e+01,6.790000000000000036e+00,2.979999999999999982e+00,3.240000000000000213e+00,7.529999999999999361e+00,3.340500000000000114e+01,2.350000000000000089e+00,2.049999999999999822e+00,2.569999999999999840e+00,7.950000000000000178e+00,3.200000000000000000e+01,1.043170000000000073e+03,5.017630000000000109e+03,1.474194499999999971e+04,5.497510000000000218e+03,1.252573500000000058e+04,1.783504999999999927e+04,1.042780000000000200e+03,1.210804999999999836e+03,2.356539999999999964e+03,9.265850000000000364e+02,1.086200000000000045e+02,1.115250000000000057e+02,4.077677000000000407e+04,1.651127999999999884e+04,4.633130000000000109e+03,2.593074999999999818e+03,2.697704999999999927e+03,1.646000000000000000e+03,3.250000000000000000e+01,1.018050000000000068e+02,1.207999999999999972e+02,1.024200000000000017e+02,7.355500000000000682e+01,7.521999999999999886e+01,5.609999999999999432e+01,5.161150000000000091e+02,6.211000000000000227e+02,3.469900000000000091e+02,3.839299999999999500e+02,1.435262500000000000e+04,6.581725000000000364e+03,3.224800000000000182e+02,7.138600000000000136e+02,5.232300000000000182e+02,8.140299999999999727e+02,9.985239999999999782e+03,2.771445500000000175e+04,3.400000000000000000e+01
5.747899999999999636e+02,1.021400000000000006e+02,1.840500000000000114e+01,1.044999999999999929e+01,7.559999999999999609e+00,5.440000000000000391e+00,5.950000000000000178e+00,4.019999999999999574e+00,9.679999999999999716e+00,4.389999999999999680e+00,1.790000000000000036e+00,1.850000000000000089e+00,8.109999999999999432e+00,4.009000000000000341e+01,2.350000000000000089e+00,2.459999999999999964e+00,2.569999999999999840e+00,9.089999999999999858e+00,3.267000000000000171e+01,8.864849999999999000e+02,3.658385000000000218e+03,1.066696500000000015e+04,4.184395000000000437e+03,9.332500000000000000e+03,1.283117000000000007e+04,4.955600000000000023e+02,5.836749999999999545e+02,1.512554999999999836e+03,6.522649999999999864e+02,6.654500000000000171e+01,6.894999999999998863e+01,3.792654499999999825e+04,1.632986000000000058e+04,4.461335000000000036e+03,2.459730000000000018e+03,2.434324999999999818e+03,1.536345000000000027e+03,3.332999999999999829e+01,7.834499999999999886e+01,9.281000000000000227e+01,8.117500000000001137e+01,5.832000000000000028e+01,5.934499999999999886e+01,4.488000000000000256e+01,4.081850000000000023e+02,4.877350000000000136e+02,2.921499999999999773e+02,2.922900000000000205e+02,1.018234499999999935e+04,4.858434999999999491e+03,2.946899999999999977e+02,6.737699999999999818e+02,4.653100000000000023e+02,7.208900000000001000e+02,8.644750000000000000e+03,2.414915499999999884e+04,3.416499999999999915e+01
