25.97|223.92|832.55|220.23|397.64|639.89|59.51|60.28|43.95|18.77|149.21|99.03|628.75|192.21|70.44|58.26|181.88|359.09|28.67
25.97|223.92|832.55|220.23|397.64|639.89|59.51|60.28|43.95|18.77|149.21|99.03|627.59|192.21|70.44|58.26|181.88|359.09|29.67
25.97|223.92|832.55|220.23|397.64|639.89|59.51|60.28|43.95|18.77|149.21|99.03|627.59|192.21|70.44|58.26|181.88|359.09|28.67
25.97|223.92|832.55|220.23|397.64|639.21|59.51|60.28|43.95|18.77|149.21|99.03|627.59|192.21|70.44|58.26|181.88|359.09|29.00
25.97|223.92|832.55|220.23|397.64|639.21|59.51|60.28|43.95|18.77|149.21|99.03|627.59|192.21|70.44|58.26|181.88|359.09|28.67
