(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,26.667#(G:1,I:mid)7.033,8.037,5.645,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,26.667#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.667#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,26.333#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.333#(G:2,I:max)35.706,39.682,27.420,8.785,38.196,27.765,163.267,54.477,19.567,17.232,37.748,79.545,27.000#(G:3,I:min)34.624,38.677,26.614,8.385,34.616,24.063,155.161,51.394,18.785,15.591,36.032,74.999,27.000#(G:3,I:mid)121.725,134.618,89.520,24.358,74.006,53.679,569.697,170.627,60.267,49.236,87.507,163.634,26.667#(G:3,I:max)137.414,152.700,106.052,33.542,146.221,107.359,607.909,205.575,73.573,64.006,139.840,295.451,27.667#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,26.667#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.333#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.333#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,26.667#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.000#(G:2,I:max)35.706,39.682,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,79.545,27.333#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,156.319,51.394,18.785,15.591,36.032,74.999,26.667#(G:3,I:mid)121.725,134.618,89.520,23.958,74.006,53.679,569.697,170.627,60.267,49.236,87.507,163.634,26.667#(G:3,I:max)137.414,152.198,106.052,33.142,146.221,107.359,607.909,205.575,73.573,64.006,139.840,295.451,27.667#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,26.667#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.333#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.000#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,27.000#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,26.667#(G:2,I:max)35.706,39.682,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,79.545,27.667#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,15.591,35.174,74.999,26.667#(G:3,I:mid)121.184,134.618,89.520,23.958,74.006,53.679,569.697,170.627,60.267,49.236,87.507,163.634,27.333#(G:3,I:max)137.414,152.198,106.052,33.542,146.221,107.359,607.909,205.575,73.573,64.006,139.840,295.451,27.667#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,0.783,0.821,1.716,4.545,27.000#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.333#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.333#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,27.000#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.333#(G:2,I:max)35.706,39.180,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,79.545,27.667#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,15.591,36.032,74.999,27.000#(G:3,I:mid)121.725,134.618,89.520,24.358,74.006,53.679,568.539,170.627,60.267,49.236,86.649,163.634,27.333#(G:3,I:max)137.414,152.198,106.052,33.142,146.221,107.359,606.751,205.575,73.573,64.006,139.840,295.451,27.000#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,27.000#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,26.667#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.667#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,26.667#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.667#(G:2,I:max)35.706,39.180,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,79.545,27.000#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,15.591,36.032,74.999,27.000#(G:3,I:mid)121.184,134.618,89.520,24.358,74.006,53.679,569.697,170.627,60.267,49.236,86.649,163.634,27.000#(G:3,I:max)137.414,152.198,106.052,33.142,146.221,107.359,606.751,205.575,73.573,64.006,139.840,295.451,28.000#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,27.333#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,28.000#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.667#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,27.000#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.667#(G:2,I:max)35.706,39.180,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,78.408,27.333#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,15.591,35.174,74.999,27.000#(G:3,I:mid)121.184,134.618,89.520,23.958,74.006,53.679,568.539,170.627,60.267,49.236,86.649,163.634,27.333#(G:3,I:max)137.414,152.198,106.052,33.142,145.624,106.433,606.751,205.575,73.573,64.006,138.982,294.315,27.667#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,26.667#(G:1,I:mid)7.033,8.037,5.242,1.597,4.178,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.333#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.000#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,27.333#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.667#(G:2,I:max)35.706,39.180,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,78.408,27.667#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,156.319,51.394,18.785,15.591,35.174,74.999,27.333#(G:3,I:mid)121.184,134.618,89.520,24.358,74.006,53.679,569.697,170.627,60.267,49.236,86.649,163.634,27.333#(G:3,I:max)136.873,152.198,106.052,33.142,146.221,107.359,606.751,205.575,73.573,64.006,139.840,294.315,27.667#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,26.667#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.667#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.667#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,27.000#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,27.667#(G:2,I:max)35.706,39.180,27.420,8.785,38.196,27.765,162.109,54.477,19.567,17.232,36.890,78.408,28.333#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,16.412,35.174,74.999,27.333#(G:3,I:mid)121.725,134.618,89.520,23.958,74.006,53.679,569.697,170.627,60.267,49.236,86.649,163.634,27.667#(G:3,I:max)136.873,152.198,105.649,33.142,146.221,107.359,606.751,205.575,73.573,64.006,138.982,294.315,27.000#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,27.333#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.667#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,27.667#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,28.000#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,43.181,27.333#(G:2,I:max)35.706,39.180,27.420,8.785,37.600,27.765,162.109,54.477,19.567,17.232,36.890,78.408,28.000#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,15.591,35.174,74.999,26.667#(G:3,I:mid)121.725,134.618,89.520,24.358,74.006,53.679,569.697,170.627,60.267,49.236,86.649,163.634,28.000#(G:3,I:max)136.873,152.198,106.052,33.142,146.221,107.359,606.751,205.575,73.573,64.006,138.982,294.315,27.000#
(G:1,I:min)2.164,2.009,1.613,0.399,1.790,1.851,9.263,3.084,1.565,0.821,1.716,4.545,27.333#(G:1,I:mid)7.033,8.037,5.242,1.597,4.775,3.702,34.738,10.279,3.913,3.282,5.147,10.227,27.333#(G:1,I:max)8.115,9.041,6.452,1.997,8.952,6.479,37.053,12.335,4.696,4.103,8.579,18.182,28.667#(G:2,I:min)9.197,10.046,6.855,1.997,8.952,6.479,41.685,13.362,4.696,4.103,9.437,20.454,27.000#(G:2,I:mid)31.378,34.659,23.388,6.389,19.098,13.883,152.846,45.227,15.654,13.130,23.164,44.318,28.000#(G:2,I:max)35.706,39.180,27.420,8.785,37.600,27.765,162.109,54.477,19.567,17.232,36.890,78.408,28.000#(G:3,I:min)34.624,38.677,26.614,8.385,34.019,24.063,155.161,51.394,18.785,15.591,35.174,74.999,27.333#(G:3,I:mid)121.184,134.618,89.520,23.958,74.006,53.679,568.539,170.627,60.267,49.236,86.649,163.634,27.667#(G:3,I:max)136.873,152.198,105.649,33.142,145.624,107.359,606.751,204.547,73.573,64.006,138.982,294.315,28.333#
