922.51|156.16|28.32|15.67|7.56|5.44|5.41|3.52|5.24|3.19|0.60|1.85|0.00|0.00|0.00|0.00|0.00|0.00|28.33
922.51|156.16|28.32|15.67|7.56|5.44|5.41|3.52|5.24|3.19|0.60|1.85|0.00|0.00|0.00|0.00|0.00|0.00|28.33
922.51|156.16|28.32|15.67|7.56|5.44|5.41|3.52|5.24|3.19|0.60|1.85|0.00|0.00|0.00|0.00|0.00|0.00|28.33
922.51|157.14|28.32|15.67|7.56|5.44|5.41|3.52|5.24|3.19|0.60|1.85|0.00|1.03|0.00|0.00|0.00|0.00|28.33
922.51|156.16|28.32|15.67|7.56|5.44|5.41|3.52|5.24|3.19|0.60|1.85|0.00|0.00|0.00|0.00|0.00|0.00|28.33
